"","age","job_admin.","job_blue-collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self-employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","education_primary","education_secondary","education_tertiary","education_unknown","default_yes","balance","housing_yes","loan_yes","contact_cellular","contact_telephone","contact_unknown","day","duration","campaign","pdays","previous","poutcome_failure","poutcome_other","poutcome_success","poutcome_unknown","y_yes","month"
"549",36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,107,1,0,0,0,1,6,146,1,-1,0,0,0,0,1,0,"may"
"550",56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,473,1,0,0,0,1,6,416,1,-1,0,0,0,0,1,0,"may"
"551",42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,372,1,1,0,0,1,6,121,2,-1,0,0,0,0,1,0,"may"
"552",30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46,1,0,0,0,1,6,114,2,-1,0,0,0,0,1,0,"may"
"553",30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,34,1,0,0,0,1,6,289,1,-1,0,0,0,0,1,0,"may"
"554",47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,935,1,0,0,0,1,6,225,1,-1,0,0,0,0,1,0,"may"
"555",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-10,1,0,0,0,1,6,123,1,-1,0,0,0,0,1,0,"may"
"556",36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-106,1,0,0,0,1,6,130,2,-1,0,0,0,0,1,0,"may"
"557",39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,471,1,0,0,0,1,6,161,2,-1,0,0,0,0,1,0,"may"
"558",56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,778,1,0,0,0,1,6,149,2,-1,0,0,0,0,1,0,"may"
"559",39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,170,1,0,0,0,1,6,268,2,-1,0,0,0,0,1,0,"may"
"560",42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,315,1,0,0,0,1,6,259,2,-1,0,0,0,0,1,0,"may"
"561",52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3165,0,0,0,0,1,6,26,1,-1,0,0,0,0,1,0,"may"
"562",36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,131,1,0,0,0,1,6,153,1,-1,0,0,0,0,1,0,"may"
"563",35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,204,1,0,0,0,1,6,424,2,-1,0,0,0,0,1,0,"may"
"564",47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,83,1,0,0,0,1,6,179,2,-1,0,0,0,0,1,0,"may"
"565",59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,6,97,1,-1,0,0,0,0,1,0,"may"
"566",57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5431,1,1,0,0,1,6,383,1,-1,0,0,0,0,1,0,"may"
"567",38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1759,1,0,0,0,1,6,440,1,-1,0,0,0,0,1,0,"may"
"568",46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-125,1,0,0,0,1,6,23,1,-1,0,0,0,0,1,0,"may"
"569",34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,195,1,-1,0,0,0,0,1,0,"may"
"570",28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5090,1,0,0,0,1,6,1297,3,-1,0,0,0,0,1,1,"may"
"571",38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,573,1,0,0,0,1,6,87,1,-1,0,0,0,0,1,0,"may"
"572",56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1602,1,0,0,0,1,6,427,1,-1,0,0,0,0,1,0,"may"
"573",41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-137,1,1,0,0,1,6,189,1,-1,0,0,0,0,1,0,"may"
"574",52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,195,1,-1,0,0,0,0,1,0,"may"
"575",54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,193,0,0,0,0,1,6,179,1,-1,0,0,0,0,1,0,"may"
"576",61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,195,1,1,0,0,1,6,179,1,-1,0,0,0,0,1,0,"may"
"577",53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,288,0,0,0,0,1,6,69,1,-1,0,0,0,0,1,0,"may"
"578",47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,0,0,1,6,105,2,-1,0,0,0,0,1,0,"may"
"579",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0,0,0,1,6,266,3,-1,0,0,0,0,1,0,"may"
"580",46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,216,1,0,0,0,1,6,524,2,-1,0,0,0,0,1,0,"may"
"581",39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,190,1,1,0,0,1,6,96,2,-1,0,0,0,0,1,0,"may"
"582",56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,99,1,0,0,0,1,6,155,2,-1,0,0,0,0,1,0,"may"
"583",55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2298,1,0,0,0,1,6,162,2,-1,0,0,0,0,1,0,"may"
"584",44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,1,0,0,0,1,6,352,2,-1,0,0,0,0,1,0,"may"
"585",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,76,4,-1,0,0,0,0,1,0,"may"
"586",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,154,2,-1,0,0,0,0,1,0,"may"
"587",55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,840,1,0,0,0,1,6,310,2,-1,0,0,0,0,1,0,"may"
"588",37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,358,1,0,0,0,1,6,390,3,-1,0,0,0,0,1,0,"may"
"589",30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6,369,1,-1,0,0,0,0,1,0,"may"
"590",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-325,1,1,0,0,1,6,112,2,-1,0,0,0,0,1,0,"may"
"591",36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-15,1,0,0,0,1,6,341,3,-1,0,0,0,0,1,0,"may"
"592",38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,581,1,0,0,0,1,6,79,1,-1,0,0,0,0,1,0,"may"
"593",41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4070,1,0,0,0,1,6,140,2,-1,0,0,0,0,1,0,"may"
"594",48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,74,0,1,0,0,1,6,315,1,-1,0,0,0,0,1,0,"may"
"595",55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,141,1,0,0,0,1,6,262,2,-1,0,0,0,0,1,0,"may"
"596",28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,89,0,0,0,0,1,6,174,2,-1,0,0,0,0,1,0,"may"
"597",54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,6,138,3,-1,0,0,0,0,1,0,"may"
"598",30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,450,0,0,0,0,1,6,526,2,-1,0,0,0,0,1,0,"may"
"599",48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,310,0,0,0,0,1,6,135,1,-1,0,0,0,0,1,0,"may"
"600",31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,6,36,5,-1,0,0,0,0,1,0,"may"
"601",38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,384,1,0,0,0,1,6,1906,3,-1,0,0,0,0,1,0,"may"
"602",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,395,1,0,0,0,1,6,219,2,-1,0,0,0,0,1,0,"may"
"603",37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-118,1,0,0,0,1,6,147,2,-1,0,0,0,0,1,0,"may"
"604",56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,1,0,0,1,6,407,2,-1,0,0,0,0,1,0,"may"
"605",51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50,1,1,0,0,1,6,121,1,-1,0,0,0,0,1,0,"may"
"606",39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,285,1,1,0,0,1,6,209,1,-1,0,0,0,0,1,0,"may"
"607",49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15,0,0,0,0,1,6,92,2,-1,0,0,0,0,1,0,"may"
"608",51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,653,1,1,0,0,1,6,208,1,-1,0,0,0,0,1,0,"may"
"609",43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,918,1,0,0,0,1,6,193,1,-1,0,0,0,0,1,0,"may"
"610",32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,243,1,1,0,0,1,6,144,1,-1,0,0,0,0,1,0,"may"
"611",29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,405,1,0,0,0,1,6,65,1,-1,0,0,0,0,1,0,"may"
"612",48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1328,1,0,0,0,1,6,339,1,-1,0,0,0,0,1,0,"may"
"613",55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,255,1,0,0,0,1,6,285,1,-1,0,0,0,0,1,0,"may"
"614",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3397,1,0,0,0,1,6,231,1,-1,0,0,0,0,1,0,"may"
"615",47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2106,1,0,0,0,1,6,168,1,-1,0,0,0,0,1,0,"may"
"616",39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2877,1,0,0,0,1,6,278,1,-1,0,0,0,0,1,0,"may"
"617",31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60,1,1,0,0,1,6,389,1,-1,0,0,0,0,1,0,"may"
"618",39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2226,1,0,0,0,1,6,158,1,-1,0,0,0,0,1,0,"may"
"619",40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2880,1,0,0,0,1,6,145,2,-1,0,0,0,0,1,0,"may"
"620",40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-5,1,0,0,0,1,6,78,2,-1,0,0,0,0,1,0,"may"
"621",48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,147,0,0,0,0,1,6,142,3,-1,0,0,0,0,1,0,"may"
"622",33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,1,1,0,0,1,6,87,1,-1,0,0,0,0,1,0,"may"
"623",40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,109,1,0,0,0,1,6,147,2,-1,0,0,0,0,1,0,"may"
"624",59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-119,1,0,0,0,1,6,289,1,-1,0,0,0,0,1,0,"may"
"625",30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,484,1,0,0,0,1,6,703,1,-1,0,0,0,0,1,1,"may"
"626",31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1852,1,0,0,0,1,6,170,3,-1,0,0,0,0,1,0,"may"
"627",35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,533,1,0,0,0,1,6,802,1,-1,0,0,0,0,1,0,"may"
"628",54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,21,1,0,0,0,1,6,381,2,-1,0,0,0,0,1,0,"may"
"629",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2434,1,0,0,0,1,6,218,4,-1,0,0,0,0,1,0,"may"
"630",32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90,1,1,0,0,1,6,57,2,-1,0,0,0,0,1,0,"may"
"631",56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4246,1,0,0,0,1,6,304,2,-1,0,0,0,0,1,0,"may"
"632",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,395,1,0,0,0,1,6,241,3,-1,0,0,0,0,1,0,"may"
"633",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0,0,0,1,6,230,1,-1,0,0,0,0,1,0,"may"
"634",33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,85,0,0,0,0,1,6,262,3,-1,0,0,0,0,1,0,"may"
"635",52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-184,1,1,0,0,1,6,392,2,-1,0,0,0,0,1,0,"may"
"636",52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,660,0,0,0,0,1,6,201,2,-1,0,0,0,0,1,0,"may"
"637",52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-183,1,0,0,0,1,6,145,1,-1,0,0,0,0,1,0,"may"
"638",30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1144,1,0,0,0,1,6,252,1,-1,0,0,0,0,1,0,"may"
"639",44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,6,235,4,-1,0,0,0,0,1,0,"may"
"640",35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,69,1,1,0,0,1,6,235,2,-1,0,0,0,0,1,0,"may"
"641",55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,220,1,0,0,0,1,6,328,2,-1,0,0,0,0,1,0,"may"
"642",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,332,1,0,0,0,1,6,116,2,-1,0,0,0,0,1,0,"may"
"643",37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,240,1,0,0,0,1,6,246,1,-1,0,0,0,0,1,0,"may"
"644",42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6,293,1,-1,0,0,0,0,1,0,"may"
"645",43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,6,37,2,-1,0,0,0,0,1,0,"may"
"646",38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,898,1,0,0,0,1,6,132,2,-1,0,0,0,0,1,0,"may"
"647",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,123,1,1,0,0,1,6,530,2,-1,0,0,0,0,1,0,"may"
"648",31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,252,1,0,0,0,1,6,175,3,-1,0,0,0,0,1,0,"may"
"649",41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65,1,0,0,0,1,6,524,2,-1,0,0,0,0,1,0,"may"
"650",41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-366,1,1,0,0,1,6,29,3,-1,0,0,0,0,1,0,"may"
"651",29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,209,1,0,0,0,1,6,311,2,-1,0,0,0,0,1,0,"may"
"652",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,221,1,0,0,0,1,6,211,2,-1,0,0,0,0,1,0,"may"
"653",44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,1,6,312,3,-1,0,0,0,0,1,0,"may"
"654",39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,104,1,0,0,0,1,6,412,1,-1,0,0,0,0,1,0,"may"
"655",28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,312,1,0,0,0,1,6,392,1,-1,0,0,0,0,1,0,"may"
"656",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-349,1,0,0,0,1,6,191,1,-1,0,0,0,0,1,0,"may"
"657",41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,1,6,284,2,-1,0,0,0,0,1,0,"may"
"658",40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-322,1,1,0,0,1,6,144,1,-1,0,0,0,0,1,0,"may"
"659",29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-150,1,0,0,0,1,6,328,1,-1,0,0,0,0,1,0,"may"
"660",38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1349,1,0,0,0,1,6,100,1,-1,0,0,0,0,1,0,"may"
"661",32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,281,1,0,0,0,1,6,226,1,-1,0,0,0,0,1,0,"may"
"662",45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1259,1,0,0,0,1,6,507,1,-1,0,0,0,0,1,0,"may"
"663",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,101,1,0,0,0,1,6,392,1,-1,0,0,0,0,1,0,"may"
"664",34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,848,1,0,0,0,1,6,684,2,-1,0,0,0,0,1,0,"may"
"665",41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,89,1,0,0,0,1,6,333,2,-1,0,0,0,0,1,0,"may"
"666",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,140,1,0,0,0,1,6,311,3,-1,0,0,0,0,1,0,"may"
"667",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,148,1,0,0,0,1,6,128,2,-1,0,0,0,0,1,0,"may"
"668",40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,200,1,0,0,0,1,6,322,2,-1,0,0,0,0,1,0,"may"
"669",60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,46,1,0,0,0,1,6,202,4,-1,0,0,0,0,1,0,"may"
"670",47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,201,1,0,0,0,1,6,92,2,-1,0,0,0,0,1,0,"may"
"671",46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,530,1,0,0,0,1,6,739,3,-1,0,0,0,0,1,0,"may"
"672",31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6,273,2,-1,0,0,0,0,1,0,"may"
"673",49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,6,260,3,-1,0,0,0,0,1,0,"may"
"674",29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,43,1,0,0,0,1,6,268,2,-1,0,0,0,0,1,0,"may"
"675",31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-173,1,0,0,0,1,6,396,2,-1,0,0,0,0,1,0,"may"
"676",38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,389,1,0,0,0,1,6,262,1,-1,0,0,0,0,1,0,"may"
"677",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,215,1,1,0,0,1,6,308,3,-1,0,0,0,0,1,0,"may"
"678",35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-131,1,0,0,0,1,6,467,2,-1,0,0,0,0,1,0,"may"
"679",31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,783,1,0,0,0,1,6,320,1,-1,0,0,0,0,1,0,"may"
"680",41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,6,160,3,-1,0,0,0,0,1,0,"may"
"681",46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,80,1,0,0,0,1,6,245,2,-1,0,0,0,0,1,0,"may"
"682",40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,105,1,0,0,0,1,6,189,2,-1,0,0,0,0,1,0,"may"
"683",29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,182,1,1,0,0,1,6,477,1,-1,0,0,0,0,1,0,"may"
"684",49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82,1,0,0,0,1,6,310,1,-1,0,0,0,0,1,0,"may"
"685",42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6,65,3,-1,0,0,0,0,1,0,"may"
"686",54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,510,1,0,0,0,1,6,196,2,-1,0,0,0,0,1,0,"may"
"687",40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,242,1,0,0,0,1,6,221,2,-1,0,0,0,0,1,0,"may"
"688",53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,244,1,1,0,0,1,6,197,2,-1,0,0,0,0,1,0,"may"
"689",49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,1,0,0,0,1,6,221,2,-1,0,0,0,0,1,0,"may"
"690",40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,6,64,2,-1,0,0,0,0,1,0,"may"
"691",29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,948,1,0,0,0,1,6,75,2,-1,0,0,0,0,1,0,"may"
"692",36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0,0,0,1,6,400,2,-1,0,0,0,0,1,0,"may"
"693",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,710,1,0,0,0,1,6,378,3,-1,0,0,0,0,1,0,"may"
"694",39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1205,1,0,0,0,1,6,118,2,-1,0,0,0,0,1,0,"may"
"695",36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,368,1,1,0,0,1,6,1597,2,-1,0,0,0,0,1,1,"may"
"696",44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1631,1,0,0,0,1,6,346,2,-1,0,0,0,0,1,0,"may"
"697",40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,0,1,6,60,3,-1,0,0,0,0,1,0,"may"
"698",49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0,0,0,1,6,276,2,-1,0,0,0,0,1,0,"may"
"699",30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-48,1,0,0,0,1,6,152,2,-1,0,0,0,0,1,0,"may"
"700",57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2142,1,0,0,0,1,6,251,3,-1,0,0,0,0,1,0,"may"
"701",24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,77,1,1,0,0,1,6,390,2,-1,0,0,0,0,1,0,"may"
"702",46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,401,1,0,0,0,1,6,306,2,-1,0,0,0,0,1,0,"may"
"703",33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21,0,0,0,0,1,6,189,3,-1,0,0,0,0,1,0,"may"
"704",43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6,125,2,-1,0,0,0,0,1,0,"may"
"705",43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-497,1,0,0,0,1,6,234,2,-1,0,0,0,0,1,0,"may"
"706",40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,369,0,0,0,0,1,6,79,2,-1,0,0,0,0,1,0,"may"
"707",44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,78,1,0,0,0,1,6,13,6,-1,0,0,0,0,1,0,"may"
"708",35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,226,1,1,0,0,1,6,283,3,-1,0,0,0,0,1,0,"may"
"709",47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,503,1,0,0,0,1,6,109,2,-1,0,0,0,0,1,0,"may"
"710",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,372,1,0,0,0,1,6,132,2,-1,0,0,0,0,1,0,"may"
"711",31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,6,144,2,-1,0,0,0,0,1,0,"may"
"712",40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6,121,2,-1,0,0,0,0,1,0,"may"
"713",36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,125,1,0,0,0,1,6,95,3,-1,0,0,0,0,1,0,"may"
"714",56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,1,6,31,3,-1,0,0,0,0,1,0,"may"
"715",40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,419,1,0,0,0,1,6,112,3,-1,0,0,0,0,1,0,"may"
