"","age","job_admin.","job_blue-collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self-employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","education_primary","education_secondary","education_tertiary","education_unknown","default_yes","balance","housing_yes","loan_yes","contact_cellular","contact_telephone","contact_unknown","day","duration","campaign","pdays","previous","poutcome_failure","poutcome_other","poutcome_success","poutcome_unknown","y_yes","month"
"534",46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,926,1,0,1,0,0,19,168,2,153,1,0,1,0,0,0,"nov"
"535",45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3689,1,0,1,0,0,19,517,2,187,3,1,0,0,0,0,"nov"
"536",50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4666,0,0,1,0,0,19,11,3,166,3,0,1,0,0,0,"nov"
"537",44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1593,1,0,1,0,0,19,201,2,174,3,0,0,1,0,0,"nov"
"538",58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1507,1,1,1,0,0,19,255,6,189,1,0,1,0,0,0,"nov"
"539",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5287,1,1,1,0,0,19,599,4,100,2,1,0,0,0,0,"nov"
"540",53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1034,1,0,1,0,0,19,854,2,170,3,0,1,0,0,0,"nov"
"541",47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8515,1,0,0,0,1,20,14,7,112,4,0,1,0,0,0,"nov"
"542",55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,625,0,0,0,1,0,20,88,2,147,4,1,0,0,0,0,"nov"
"543",38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,898,1,0,1,0,0,20,80,5,198,2,1,0,0,0,0,"nov"
"544",35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,867,1,0,1,0,0,20,298,2,171,3,0,0,1,0,0,"nov"
"545",31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1224,1,1,1,0,0,20,75,2,119,2,0,0,1,0,0,"nov"
"546",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10041,1,0,1,0,0,20,91,2,184,1,0,1,0,0,0,"nov"
"547",44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,20,286,6,191,2,1,0,0,0,0,"nov"
"548",30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3100,1,0,1,0,0,20,125,1,183,4,1,0,0,0,0,"nov"
"549",32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,344,1,0,1,0,0,20,179,1,197,1,1,0,0,0,0,"nov"
"550",30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,809,0,0,1,0,0,20,26,5,171,2,1,0,0,0,0,"nov"
"551",35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,146,0,0,1,0,0,20,392,2,106,2,0,0,1,0,0,"nov"
"552",32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4654,1,1,1,0,0,20,276,1,128,2,1,0,0,0,1,"nov"
"553",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,296,0,0,1,0,0,20,68,1,136,4,1,0,0,0,0,"nov"
"554",55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12159,1,0,1,0,0,20,142,2,174,2,1,0,0,0,0,"nov"
"555",38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5122,1,0,1,0,0,20,370,1,184,1,1,0,0,0,0,"nov"
"556",34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,673,1,1,1,0,0,20,271,1,184,1,1,0,0,0,0,"nov"
"557",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8135,1,0,1,0,0,20,358,1,184,1,1,0,0,0,0,"nov"
"558",30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,196,0,0,1,0,0,20,68,1,101,4,0,1,0,0,0,"nov"
"559",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2562,1,0,1,0,0,20,157,1,189,4,1,0,0,0,0,"nov"
"560",41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,195,0,0,1,0,0,20,125,1,167,2,1,0,0,0,0,"nov"
"561",34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3119,1,0,1,0,0,20,505,1,183,4,1,0,0,0,0,"nov"
"562",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,935,1,0,1,0,0,20,71,1,176,2,1,0,0,0,0,"nov"
"563",30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11391,1,0,1,0,0,20,319,1,105,2,0,1,0,0,0,"nov"
"564",30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5956,1,1,1,0,0,20,405,1,139,1,1,0,0,0,0,"nov"
"565",34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3185,1,0,1,0,0,20,93,1,191,1,1,0,0,0,0,"nov"
"566",46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2558,1,0,0,1,0,20,107,1,167,1,0,1,0,0,0,"nov"
"567",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,481,1,0,1,0,0,20,106,2,183,2,1,0,0,0,0,"nov"
"568",39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,660,1,1,1,0,0,20,180,1,185,2,1,0,0,0,0,"nov"
"569",52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,57,1,1,1,0,0,20,45,1,196,1,1,0,0,0,0,"nov"
"570",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,20,47,1,190,1,1,0,0,0,0,"nov"
"571",40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,572,0,0,1,0,0,20,67,1,91,2,1,0,0,0,0,"nov"
"572",33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3071,1,1,1,0,0,20,46,2,122,1,1,0,0,0,0,"nov"
"573",32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,187,0,0,1,0,0,20,485,1,134,1,1,0,0,0,0,"nov"
"574",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5151,1,1,1,0,0,20,73,1,178,4,1,0,0,0,0,"nov"
"575",32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2085,1,1,1,0,0,20,146,1,185,3,1,0,0,0,0,"nov"
"576",39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1104,0,0,1,0,0,20,333,2,105,2,0,0,1,0,0,"nov"
"577",39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,892,1,0,1,0,0,20,34,1,171,1,1,0,0,0,0,"nov"
"578",45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,96,1,0,1,0,0,20,167,1,127,1,1,0,0,0,0,"nov"
"579",55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2691,1,0,1,0,0,20,278,1,104,2,0,1,0,0,0,"nov"
"580",32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,574,1,0,1,0,0,20,171,1,127,2,1,0,0,0,0,"nov"
"581",50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,20,152,1,190,1,1,0,0,0,0,"nov"
"582",33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6843,0,0,1,0,0,20,755,1,100,10,0,1,0,0,1,"nov"
"583",47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1465,1,0,1,0,0,20,26,1,190,2,1,0,0,0,0,"nov"
"584",30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,586,1,0,1,0,0,20,148,6,176,4,1,0,0,0,0,"nov"
"585",32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,20,189,1,170,1,0,1,0,0,0,"nov"
"586",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7735,1,0,1,0,0,20,220,1,190,1,1,0,0,0,0,"nov"
"587",37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,264,1,1,1,0,0,20,276,1,157,1,1,0,0,0,0,"nov"
"588",30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,501,1,1,1,0,0,20,994,1,177,1,1,0,0,0,1,"nov"
"589",38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,215,1,0,1,0,0,20,70,1,167,1,1,0,0,0,0,"nov"
"590",48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4906,1,0,1,0,0,20,200,1,190,1,1,0,0,0,0,"nov"
"591",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,900,1,0,1,0,0,20,321,2,190,4,0,1,0,0,0,"nov"
"592",38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,433,0,0,1,0,0,20,81,2,136,3,1,0,0,0,0,"nov"
"593",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5304,1,0,1,0,0,20,340,1,183,2,1,0,0,0,0,"nov"
"594",34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,797,1,0,1,0,0,20,88,1,126,1,1,0,0,0,0,"nov"
"595",31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,450,0,1,1,0,0,20,111,2,129,4,1,0,0,0,0,"nov"
"596",39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,519,1,1,1,0,0,20,149,1,155,14,1,0,0,0,0,"nov"
"597",31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1539,1,1,1,0,0,20,67,6,177,9,1,0,0,0,0,"nov"
"598",32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11512,1,0,1,0,0,20,301,1,183,1,1,0,0,0,0,"nov"
"599",52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1115,1,0,1,0,0,20,69,1,164,2,1,0,0,0,0,"nov"
"600",31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5607,0,0,1,0,0,20,183,2,184,1,1,0,0,0,0,"nov"
"601",30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1015,1,0,1,0,0,20,24,1,113,8,1,0,0,0,0,"nov"
"602",50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1878,1,1,1,0,0,20,45,2,181,11,1,0,0,0,0,"nov"
"603",41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98,0,1,1,0,0,20,180,1,122,6,1,0,0,0,0,"nov"
"604",46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,20,531,1,167,1,1,0,0,0,1,"nov"
"605",37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,862,0,0,1,0,0,20,85,1,122,2,1,0,0,0,0,"nov"
"606",39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1317,1,0,1,0,0,20,543,1,170,4,0,1,0,0,1,"nov"
"607",46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3455,1,0,1,0,0,20,120,4,190,2,1,0,0,0,0,"nov"
"608",32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1249,1,0,1,0,0,20,160,1,171,4,0,1,0,0,0,"nov"
"609",44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-230,1,1,1,0,0,20,352,1,177,1,1,0,0,0,0,"nov"
"610",36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-872,1,1,1,0,0,20,153,1,183,1,1,0,0,0,0,"nov"
"611",50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2590,1,0,0,1,0,20,281,2,195,6,1,0,0,0,0,"nov"
"612",55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10065,0,0,1,0,0,20,197,5,177,3,1,0,0,0,0,"nov"
"613",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3201,1,0,1,0,0,20,98,1,178,5,1,0,0,0,0,"nov"
"614",34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,273,1,0,1,0,0,20,308,1,188,1,0,0,1,0,0,"nov"
"615",35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-476,1,0,1,0,0,20,57,6,177,4,1,0,0,0,0,"nov"
"616",44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-289,0,1,1,0,0,20,487,1,118,1,0,1,0,0,0,"nov"
"617",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21522,0,0,1,0,0,20,83,3,149,4,1,0,0,0,0,"nov"
"618",55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,166,0,0,1,0,0,20,324,7,153,4,1,0,0,0,0,"nov"
"619",37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-272,0,1,1,0,0,20,104,3,139,6,1,0,0,0,0,"nov"
"620",33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4465,1,0,1,0,0,20,161,1,183,2,1,0,0,0,0,"nov"
"621",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,699,1,1,1,0,0,20,1258,2,122,2,0,1,0,0,1,"nov"
"622",33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,557,1,0,1,0,0,20,89,1,91,1,1,0,0,0,0,"nov"
"623",40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4441,1,0,1,0,0,20,153,2,183,2,1,0,0,0,0,"nov"
"624",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3815,0,0,0,1,0,20,75,2,149,3,1,0,0,0,0,"nov"
"625",47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,20,661,4,190,1,1,0,0,0,0,"nov"
"626",33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2711,0,0,1,0,0,20,184,1,104,1,1,0,0,0,0,"nov"
"627",38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,250,1,155,2,1,0,0,0,0,"nov"
"628",55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1102,1,0,1,0,0,20,195,1,189,2,1,0,0,0,0,"nov"
"629",57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2236,1,0,0,1,0,20,51,8,190,2,1,0,0,0,0,"nov"
"630",40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7711,1,0,1,0,0,20,190,5,135,1,1,0,0,0,0,"nov"
"631",34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1545,1,0,1,0,0,20,895,1,183,2,1,0,0,0,0,"nov"
"632",32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12686,1,0,1,0,0,20,176,1,170,1,1,0,0,0,0,"nov"
"633",38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1110,1,0,1,0,0,20,888,2,183,2,1,0,0,0,1,"nov"
"634",51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-153,0,0,1,0,0,20,72,2,92,4,1,0,0,0,0,"nov"
"635",37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,836,1,0,1,0,0,20,223,1,177,2,1,0,0,0,0,"nov"
"636",44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7876,1,0,1,0,0,20,212,1,101,2,1,0,0,0,0,"nov"
"637",37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3068,1,1,1,0,0,20,370,2,195,1,0,1,0,0,1,"nov"
"638",32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,983,1,0,1,0,0,20,500,2,133,1,1,0,0,0,1,"nov"
"639",43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5704,1,0,1,0,0,20,154,3,106,2,1,0,0,0,0,"nov"
"640",33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3404,1,0,1,0,0,20,105,2,171,3,1,0,0,0,0,"nov"
"641",34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,56,1,0,1,0,0,20,311,3,183,1,1,0,0,0,0,"nov"
"642",37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2424,0,0,1,0,0,20,633,2,156,2,0,1,0,0,0,"nov"
"643",51,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6659,1,1,1,0,0,20,191,2,189,1,1,0,0,0,0,"nov"
"644",58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5087,0,0,1,0,0,20,63,2,154,1,1,0,0,0,0,"nov"
"645",35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,725,1,0,1,0,0,20,219,7,133,1,1,0,0,0,0,"nov"
"646",59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,20,363,2,100,6,0,1,0,0,0,"nov"
"647",31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,438,1,0,1,0,0,20,165,1,100,2,1,0,0,0,0,"nov"
"648",45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,999,1,0,1,0,0,20,215,6,188,2,1,0,0,0,0,"nov"
"649",44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,18558,1,0,1,0,0,20,51,1,190,4,0,1,0,0,0,"nov"
"650",35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3888,0,0,1,0,0,20,207,5,178,5,1,0,0,0,0,"nov"
"651",52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3923,1,0,1,0,0,20,20,8,190,3,0,0,1,0,0,"nov"
"652",39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,155,1,0,1,0,0,20,20,6,153,26,1,0,0,0,0,"nov"
"653",38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,789,1,0,1,0,0,20,120,4,196,1,0,1,0,0,0,"nov"
"654",44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3060,1,0,1,0,0,20,113,1,189,2,1,0,0,0,0,"nov"
"655",40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9541,0,0,1,0,0,20,128,2,189,1,1,0,0,0,0,"nov"
"656",37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1016,1,1,1,0,0,20,195,3,8,1,1,0,0,0,0,"nov"
"657",51,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,653,1,0,1,0,0,20,16,9,112,37,0,1,0,0,0,"nov"
"658",38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3289,0,0,1,0,0,20,340,2,164,2,1,0,0,0,0,"nov"
"659",36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1954,1,1,1,0,0,20,158,2,174,3,1,0,0,0,0,"nov"
"660",52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1527,0,1,1,0,0,20,276,1,122,1,0,1,0,0,0,"nov"
"661",47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2428,1,0,1,0,0,20,9,6,177,16,0,1,0,0,0,"nov"
"662",50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3117,0,0,1,0,0,20,44,2,164,1,1,0,0,0,0,"nov"
"663",49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-471,1,0,1,0,0,20,77,3,185,7,1,0,0,0,0,"nov"
"664",31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3052,1,1,1,0,0,20,115,2,177,2,1,0,0,0,0,"nov"
"665",39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,31,1,0,1,0,0,20,61,2,181,4,1,0,0,0,0,"nov"
"666",37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33,1,0,1,0,0,20,106,2,167,1,1,0,0,0,0,"nov"
"667",41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,666,1,0,1,0,0,20,106,3,183,3,1,0,0,0,0,"nov"
"668",49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5095,1,0,1,0,0,20,127,2,157,1,1,0,0,0,0,"nov"
"669",53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,111,1,0,1,0,0,20,600,3,189,2,1,0,0,0,0,"nov"
"670",36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3649,1,0,1,0,0,20,399,2,156,2,1,0,0,0,0,"nov"
"671",43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5670,1,0,1,0,0,20,43,4,189,2,1,0,0,0,0,"nov"
"672",34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1433,0,0,1,0,0,20,111,3,104,3,1,0,0,0,0,"nov"
"673",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3311,1,0,0,1,0,20,105,2,184,3,0,1,0,0,0,"nov"
"674",45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1273,1,1,1,0,0,20,206,2,162,3,1,0,0,0,0,"nov"
"675",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6982,1,0,1,0,0,20,224,2,183,1,1,0,0,0,0,"nov"
"676",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,911,1,0,1,0,0,20,434,2,181,5,0,1,0,0,0,"nov"
"677",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3514,1,0,1,0,0,20,214,2,184,2,1,0,0,0,0,"nov"
"678",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2696,1,0,1,0,0,20,564,2,183,1,1,0,0,0,0,"nov"
"679",31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1887,0,1,1,0,0,20,225,2,183,1,1,0,0,0,0,"nov"
"680",54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10374,1,0,1,0,0,20,283,2,189,2,0,1,0,0,0,"nov"
"681",47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3533,1,0,1,0,0,20,319,1,100,2,1,0,0,0,0,"nov"
"682",55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3459,1,1,1,0,0,20,88,2,112,3,0,1,0,0,0,"nov"
"683",38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-3,0,0,1,0,0,20,251,2,101,3,1,0,0,0,0,"nov"
"684",35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,142,1,0,1,0,0,20,315,2,196,4,1,0,0,0,0,"nov"
"685",39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,889,0,0,1,0,0,20,78,2,185,4,1,0,0,0,0,"nov"
"686",44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6285,1,0,1,0,0,20,136,3,125,2,0,1,0,0,0,"nov"
"687",58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5618,1,0,1,0,0,20,361,2,189,1,1,0,0,0,0,"nov"
"688",56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,1,0,0,20,282,2,135,1,1,0,0,0,0,"nov"
"689",40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5248,1,1,1,0,0,20,194,4,188,8,0,1,0,0,0,"nov"
"690",31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,314,1,0,1,0,0,20,1341,3,178,7,1,0,0,0,1,"nov"
"691",35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,20,197,4,30,1,1,0,0,0,0,"nov"
"692",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4436,1,0,1,0,0,20,292,2,178,6,1,0,0,0,0,"nov"
"693",43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,744,0,1,1,0,0,20,90,4,114,4,1,0,0,0,0,"nov"
"694",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5252,1,0,1,0,0,20,232,2,183,2,1,0,0,0,0,"nov"
"695",53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3398,0,1,0,1,0,20,88,6,113,13,0,1,0,0,0,"nov"
"696",51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4178,1,0,1,0,0,20,167,4,174,1,1,0,0,0,0,"nov"
"697",56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4763,1,0,0,1,0,20,233,4,115,6,1,0,0,0,0,"nov"
"698",42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,723,0,0,1,0,0,20,298,2,112,2,0,1,0,0,0,"nov"
"699",36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3202,1,0,1,0,0,20,690,3,183,2,1,0,0,0,0,"nov"
